timestamp,cycle_sec,timestep,speed_mph,accel_meters_ps
2012-10-31 07:05:15,0,40087,0.0,0.0
2012-10-31 07:05:16,1,1,2.26584818601,2.26584818601
2012-10-31 07:05:17,2,1,3.40260401376,1.13675582775
2012-10-31 07:05:18,3,1,3.9719490253,0.569345011533
2012-10-31 07:05:19,4,1,3.8247017567,-0.147247268601
2012-10-31 07:05:20,5,1,3.31919567039,-0.50550608631
2012-10-31 07:05:21,6,1,2.89952806362,-0.419667606771
2012-10-31 07:05:22,7,1,2.78886354836,-0.110664515253
2012-10-31 07:05:23,8,1,2.91860076823,0.129737219866
2012-10-31 07:05:24,9,1,3.05825847321,0.139657704985
2012-10-31 07:05:25,10,1,3.02552025,-0.0327382232143
2012-10-31 07:05:26,11,1,2.83251421949,-0.193006030506
2012-10-31 07:05:27,12,1,2.70853115662,-0.123983062872
2012-10-31 07:05:28,13,1,2.97933988318,0.270808726563
2012-10-31 07:05:29,14,1,3.85989564509,0.880555761905
2012-10-31 07:05:30,15,1,5.33147316146,1.47157751637
2012-10-31 07:05:31,16,1,7.17023810119,1.83876493973
2012-10-31 07:05:32,17,1,9.07172620238,1.90148810119
2012-10-31 07:05:33,18,1,10.8110614754,1.73933527307
2012-10-31 07:05:34,19,1,12.3095484866,1.49848701116
2012-10-31 07:05:35,20,1,13.56108609,1.25153760342
2012-10-31 07:05:36,21,1,14.5683033162,1.00721722619
2012-10-31 07:05:37,22,1,15.357663474,0.789360157738
2012-10-31 07:05:38,23,1,15.9968004345,0.639136960565
2012-10-31 07:05:39,24,1,16.5706099583,0.573809523809
2012-10-31 07:05:40,25,1,17.1293896644,0.558779706101
2012-10-31 07:05:41,26,1,17.6576634368,0.528273772322
2012-10-31 07:05:42,27,1,18.0968747872,0.439211350446
2012-10-31 07:05:43,28,1,18.3858629762,0.288988188988
2012-10-31 07:05:44,29,1,18.4737350543,0.087872078125
2012-10-31 07:05:45,30,1,18.2969492902,-0.176785764137
2012-10-31 07:05:46,31,1,17.7447170193,-0.552232270833
2012-10-31 07:05:47,32,1,16.6549847414,-1.0897322779
2012-10-31 07:05:48,33,1,14.8728417865,-1.78214295499
